A,B,C,D
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",''s it''s in </u><u> how the fuck do you not know this? </u><u> I''ve gone no I do know but I''ve gone blank erm why am I thinking of Gordon Brown? </u><u>,right,okay well the word was Cameroon </u><u> time </u><u> Cameron </u><u> Cameron </u><u> yeah ah </unclea> called David Cameron but </u><u> who the
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",totally get that I would totally get that I would totally get that </u><u> random </u><u> random that''s so easy </u><u> I would totally get that </u><u>,right,are you ready? </u><u> I don''t know you explain it though but </u><u> easy </u><u> just don''t worry about it </u><u> no no I''m not ready I''m not ready I''m not
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",<u> did you hear what I said about Gorky Park? I said it''s the opposite of me </u><u> </u><u> wha what sorry? </u><u> a abject sound </u><u> object </u><u>,right,okay the opposite of you? </u><u> dorky </u><u> dorky </u><u> tell me when to wanna go </u><u> right okay go erm it''s a type type of er vehicle that you go on
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",of me </u><u> </u><u> wha what sorry? </u><u> a abject sound </u><u> object </u><u> right okay the opposite of you? </u><u> dorky </u><u> dorky </u><u> tell me when to wanna go </u><u>,right,okay go erm it''s a type type of er vehicle that you go on holiday </u><u> car caravan caravan </u><u> you you yeah </u><u> van </u><u> yep </u><u> caravan </u><u> that was
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",</u><u> my turn </u><u> you need </unclea> </u><u> okay what is that? it''s a red or gold </u><u> red er just </u><u>,right,what do you wanna get then? I''ll get it on er </u><u> so what is that? </u><u> </unclea> one two object </u><u> right
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",er just </u><u> right what do you wanna get then? I''ll get it on er </u><u> so what is that? </u><u> </unclea> one two object </u><u>,right,pizzeria? </u><u> never had it </u><u> no </u><u> no er right okay </u><u> do what right okay pause the erm TV a minute </u><u> have we got any wine left? </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",realise that? </u><u> oh yeah by the way we''re being recorded </u><u> are you do you want to be recorded? </u><u> excuse me? </u><u> we''re being recorded </u><u>,right,so how </unclea> what''s going on? </u><u> it''s it''s for ''s </u><u> it''s being sent to in
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",<u> I don''t know how you </unclea> </u><u> it start </u><u> it''s been like that for about six months </u><u> ah </unclea> shit </u><u>,right,will you have nachos? </u><u> oh mother fucker </u><u> yeah but it''s a bit full so </u><u> fucking hell </u><u> what are you doing?
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",gets back </u><u> </unclea> yeah yeah you can''t </u><u> I know when gets back that''s what I''m saying </u><u>,right,so yeah okay we''ll get </unclea> yeah </u><u> oh free delivery of seven pounds or one below okay </u><u> is that for
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",it gone past midnight? </u><u> yeah </u><u> what time is it? </u><u> midnight </u><u> you''re joking? oh my it''s eight minutes past midnight </u><u>,right,it''s no good takeaway around here ring them </u><u> we''ve no got no cash we''ve only got card we''ll have to go Just Eat that''s we''ve
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",it''s closed </u><u> no thrown them away </u><u> ah </u><u> you just google the name of the pizzeria and ring them </u><u> I don''t know any local good ones </u><u>,right,you go look up a Chinese </u><u> I know a good Chinese anyway </u><u> okay do they do fake chicken or real chicken? </u><u> I had a
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",I was like </u><u> I I had blurred I got blurred dizziness and vision it was really bad </u><u> from eating Chinese? </u><u> yeah </u><u>,right,you get the Chinese </u><u> a bit too much MSG in it </u><u> a nice one </u><u> you won''t need the eight pounds for you won''t
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",</unclea> </u><u> kitchen side? </u><u> and what do you want special chow mein? </u><u> special chow mein yeah and some chips I want chips </u><u>,right,okay chips </u><u> quiet time low power </u><u> is that what it says? </u><u> okay so all this is gonna be twelve twenty </u><u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",that big? </u><u> yeah literally </u><u> </u><u> she''s erm ah </u><u> </unclea> again </u><u> Roger </u><u> Roger </u><u> Roger that''s him Roger </u><u>,right,someone understands that is Roger </u><u> I bet it''s on now I bet it''s on now </u><u> you''re a gay alien </u><u> </u><u> erm </u><u> right </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",can you spin it for me? </u><u> yeah they can just </unclea> </u><u> okay okay </u><u> have you taken have you gone back? </u><u> no </u><u>,right,gold or green? </u><u> we are green two </u><u> green two </u><u> so we''re on person </u><u> oh shit </u><u> would you like your hair brushed </unclea>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",yours? </u><u> </unclea> </u><u> </unclea> masculinity </unclea> run away </u><u> no I''ll do it again then </u><u>,right,masculinity </u><u> you will </unclea> be worried about he''ll be like here''s your food </unclea> </u><u> I
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",and </unclea> </u><u> </u><u> did I spin already? </u><u> no </u><u> sorry they know that you like rubbing your boy </u><u> </u><u>,right,is that two or three? </u><u> erm </unclea> </u><u> everyone knows get over it </u><u> four four right is that what am I on? </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",get over it </u><u> four four right is that what am I on? </u><u> spade </u><u> did we have our go? </unclea> Tony Jacklin </u><u>,right,okay this is oh fuck right nature er it''s a plant it''s like yellow weed that grows in your garden </u><u> dandelion </u><u> yeah ah that was
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",was </u><u> it was not me </u><u> it definitely was </u><u> it wasn''t </u><u> I I saw you tilt and then go back </u><u> I was getting the fucking chips off her plate </u><u>,right,right </u><u> I was not farting it wasn''t me </u><u> who gives a shit? I would take the blame if it was me </u><u> well whoever farted gave a shit in
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",''s a party? five people live here </u><u> more than four''s a party-five live here yeah </u><u> </u><u> that''s why I''m always in my room </u><u>,right,okay let''s just get out so what happens now? </u><u> what about my massage that you were supposed to give me earlier? </u><u> someone
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",gets it we win </u><u> they''ve won </u><u> if anybody else gets it </u><u> if anybody else gets it </u><u> then they win </u><u> okay </u><u> this is really good come on </u><u>,right,come on </u><u> I''ll be </unclea> too tired person </u><u> come on we''ve gotta get this gotta get </u><u> is it the spade? </u><u> she might get
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",too tired person </u><u> come on we''ve gotta get this gotta get </u><u> is it the spade? </u><u> she might get come on </u><u> it''s the spade </u><u> ready? </u><u>,right,what category? right start with that </u><u> we don''t get the category do we? just go </u><u> so tense </u><u> they will be shouting
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",my brain isn''t working </u><u> me too I was right you need do the spade one and you need to direct me cos there''s no timer </u><u>,right,okay oh I </unclea> </u><u> can can we all answer again? </u><u> yeah yeah yeah </unclea> </u><u> yeah we can all answer
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",that </u><u> erm guys </u><u> so I''ll </unclea> </u><u> so put that at the back put that back </u><u> </unclea> away </u><u> put that back </u><u>,right,everything''s </u><u> freezing </u><u> guys can I be erm really annoying and like keep this on the side and have it with toast later? </u><u> of
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",have a cigarette then you''ll choose </u><u> yeah the first word was kimono I was like what the fuck is that? </u><u> a Japanese cardigan </u><u>,right,I wouldn''t have known that and then everyone said looked so I picked out another one which was a journal I was
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",the outback </u><u> they didn''t really jet but I know what you mean </u><u> yeah the first one was </unclea> after exam party </u><u>,right,so am I just doing one card and everyone''s gotta get? </u><u> mm mm </u><u> right </u><u> oh I''m like an old woman every time I try and sit down </u><u> still
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",<u> oh I''m like an old woman every time I try and sit down </u><u> still gonna try and get this </u><u> oh bloody Nora </u><u> it''s a spade one </u><u> what is it? </u><u>,right,okay erm right okay the word erm </u><u> I thought I heard a friend </unclea> </u><u> </unclea> frozen
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",your favourite grandma with a penis </u><u> can you put it on TV guide so we can get a long list of what''s on? </u><u> you can </u><u> thank you </u><u>,right,kids I''m bedding it </u><u> erm basically nothing </u><u> I''m going to bed </u><u> I''ll go up and </unclea> pyjamas and shit but I''ll
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",''ll come back </u><u> Boardwalk Empire''s on </unclea> start watching that ah it''s about </unclea> okay </u><u>,right,goodnight all </u><u> nighty night </u><u> night </u><u> er I know I know I know </unclea> and not very well </u><u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",<u> she became the popular girl that she wanted to be and that is her there being thirteen years old in a thirty year old body </u><u>,right,okay </u><u> okay? so </u><u> that''s her boyfriend </u><u> ah </u><u> that she doesn''t remember </u><u> yeah she doesn''t remember that he''s her
"Discussing|Explaining|Making arrangements,art exhibition, home repairs, dresses, auctions",</u><u> </u><u> it was everybody kinda tweaked their own stuff to gear towards the theme was nice </u><u>,right,so </u><u> yeah but there was some somebody had put up these kids'' pictu they were like kids'' pictures
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",which are being presented online and the digital through digital media in a digital way yeah? it''s all digital okay? </u><u>,right,okay so let''s just say </u><u> so I''m thinking I''ve er I''m g I''m learning new skills that one should be building on yes? </u><u> okay I I you
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",er web page web design web development so graphic design erm there''s the project management </u><u> oh </u><u> as part of it </u><u>,right,I was hoping you were just gonna stick on the definition of digital producer </u><u> well I think that is part of it </u>
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",<u> it''s basically a series a set of skills that you can use as a as a tool to to get to to to do something that''s related to that </u><u>,right,okay and then I''ll tell you what bits I quite like the idea of as well okay? </u><u> mm but you see I don''t actually think
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",is </u><u> it fits what I want that to be </u><u> ah well this is what I''ve been asking you what do you want to do? rather than what we want to do </u><u>,right,yeah well that''s what I''m doing at the moment yeah? </u><u> so this is </u><u> at the moment I haven''t got a real tangible vision of what I
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",do but I can see there are things there that interest me on the con in the context of as long as I manage it I don''t do it yeah? </u><u>,right,okay right yeah </u><u> so it''s the where the produ the </unclea> the producer is </u><u> yeah </u><u> so what I''m saying is I''m trying
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",yourself </u><u> yeah yeah yeah but I mean you wouldn''t enter into that unless you kn you knew you know A plus B equals C you know? </u><u>,right,it''s quite hard to get A and B together sometimes you know to get C but anyway what I think is that if if we work within this
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",can you can grow this whichever way you want to grow it but I can see why you would be a digital producer in this day and age </u><u>,right,okay </u><u> yeah </u><u> so what what mentioned was in in context of my interest in that your interest in education he simply
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",different thing this is forget that forget that </u><u> er no no I''m not forgetting it </u><u> mm </u><u> because I thought it was worthwhile </u><u>,right,okay in context of this they''re not the same </u><u> well I beg to differ I think they''re very much the same thing cos it''s a project
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",to pay your contract erm your erm you know for your for your internet connection </u><u> your costs and all that kind of stuff so </u><u>,right,that''s just business for me </u><u> that''s right </u><u> that''s that''s all it means okay </u><u> mm </u><u> the stuff in your heart is the stuff that you
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",to achieve and and have as a direction </u><u> and that''s what did when he did social media </u><u> he w he found that core </u><u> mm </u><u>,right,yes mm </u><u> so I feel like I''ve found a core </u><u> right that''s fine so that''s good so </u><u> yeah but is that a core that interests you? if we er
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",that''s what did when he did social media </u><u> he w he found that core </u><u> mm </u><u> right yes mm </u><u> so I feel like I''ve found a core </u><u>,right,that''s fine so that''s good so </u><u> yeah but is that a core that interests you? if we er er if we unravel it together and find out
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",is all totally theoretical </u><u> righto so so if you point point the fact that these different things exist as a part of that </u><u> mm </u><u>,right,? they''re a subset </u><u> mm </u><u> that that you do create things on the basis of this </u><u> mm </u><u> and they''re a start when this comes on board that
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",an old product and the guy who owns and operates it has already moved on to start his other stuff which he''s interested in </u><u>,right,right </u><u> but this still works as a as a f as a as an income-earning stream of business </u><u> yeah cos </u><u> but his input into it is
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",together and those people will be passing on the templates to the people who need it the most I E the individual learner </u><u>,right,so </u><u> and by the way there are lots of things in between s s schools primary schools secondary schools universities </u><u> er er all
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",okay </u><u> not everyone wants to be an entrepreneur </u><u> no that''s right but er what I see there is is er is a long period of time </u><u> yes </u><u>,right,? so if if you say that''s kind of at some point in the future in order to be able to do some things that build
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",certain people with certain skill to ensure that they carry that yeah? </u><u> okay </u><u> but </u><u> </u><u> IT''s another one </u><u> yeah </u><u>,right,? IT </u><u> yeah </u><u> right? I don''t know how to put together er a com a computer system but I know how to I''ll pr probably be able to
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",people with certain skill to ensure that they carry that yeah? </u><u> okay </u><u> but </u><u> </u><u> IT''s another one </u><u> yeah </u><u> right? IT </u><u> yeah </u><u>,right,? I don''t know how to put together er a com a computer system but I know how to I''ll pr probably be able to procure the right
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",together all the threads that you need to work with to be able to operate that future business on that m on that way </u><u> mm </u><u>,right,? so you''re saying you you''re doing all of the the nasty things that you have to deal with which is finding the right people
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",capital to pay people and how you pay people and er you know that''s the things that I don''t I wouldn''t know how to do you know </u><u>,right,okay yeah well there is some guys out of these outfits that I was being listening erm listening to who operate businesses
"Discussing|Explaining|Inquiring|Advising|Requesting|Making arrangements,Changing careers, and personal life goals and interests.",creative products for fifteen bucks </u><u> mm </u><u> and you go okay for fifteen dollars I''ve tested who I want to go with </u><u> yeah </u><u>,right,? and then you go back to the other person you say okay well I can see what you can do for five bucks I''ll pay you fifty dollars
"Discussing|Explaining|Anecdote telling,Food, words, family, childhood toys and games we played, knitting/crocheting, TV, books, eBooks, ‘it’s a small world’.",input either that''s something that''s quick and easy to do and you get paid five hundred to a thousand dollars to do it </u><u>,right,so let''s have a look well what do y what do you fancy? </u><u> erm I don''t mind at all I will eat virtually
"Discussing|Explaining|Anecdote telling,Food, words, family, childhood toys and games we played, knitting/crocheting, TV, books, eBooks, ‘it’s a small world’.",? that''s good </u><u> yeah he said to me when are you next on holiday? I said a week ago </u><u> </u><u> mm </u><u> yeah </u><u> </u><u>,right,so if w shall we get another dish to go with that or? </u><u> yes yeah </u><u> what er s ? </u><u> otherwise I won''t get a look in cos from the sounds of
"Discussing|Explaining|Anecdote telling,Food, words, family, childhood toys and games we played, knitting/crocheting, TV, books, eBooks, ‘it’s a small world’.",my mum knitted and knitted and knitted when she found out I was expecting </u><u> mm </u><u> because both of the girls were born in Germany </u><u>,right,yeah </u><u> so she kept knitting something and posting it knitting something else and posting it </u><u> yeah </u><u> knitting and I remember
"Discussing|Explaining|Anecdote telling,Food, words, family, childhood toys and games we played, knitting/crocheting, TV, books, eBooks, ‘it’s a small world’.",''s updates are all I think she plays for cos they all seem to have in the score line </u><u>,right,yeah </u><u> which every weekend she''s here </u><u> yeah </u><u> or she''s there with it it it''s a real a real commitment </u><u> yeah yeah oh yeah it is I
"Discussing|Explaining|Anecdote telling,Food, words, family, childhood toys and games we played, knitting/crocheting, TV, books, eBooks, ‘it’s a small world’.",know </u><u> you just don''t know do you? </u><u> no </u><u> and I I''ve woken one guy up and it''s been </u><u> mm </u><u> oh my god I''m so sorry I''ve just woken up </u><u> mm </u><u>,right,get your arse in this office now </u><u> yeah </u><u> you''ve got half an hour </u><u> yeah </u><u> cos you''re fifteen minutes away get yourself washed </u>
"Discussing|Explaining|Anecdote telling,Food, words, family, childhood toys and games we played, knitting/crocheting, TV, books, eBooks, ‘it’s a small world’.",<u> so we we let it erm it''s where the old erm abattoir used to be </u><u> oh I know </u><u> there was four houses </u><u> mm </u><u> the butcher''s down the bottom </u><u>,right,down the bottom </u><u> yes yeah </u><u> yeah right down there </u><u> yeah </u><u> yeah oh </u><u> four houses were built together there and we lived in one of
"Discussing|Explaining|Anecdote telling,Food, words, family, childhood toys and games we played, knitting/crocheting, TV, books, eBooks, ‘it’s a small world’.",that''s free today </u><u> yeah </u><u> this claims to they have a panel that select particular books </u><u> oh okay yeah so the </u><u> or so they say </u><u>,right,yeah </u><u> so what you''re being sent are details of quite erm it''s not it''s not all and sundry it''s </u><u> right </u><u> those books that are
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Making arrangements,Food, work colleagues, social relationships, salaries, houses, faux pas",were you were looking in his direction I just thought </u><u> yeah I was so </u><u> no I''m not gonna even pretend </u><u>,right,em </u><u> I was quite pleased with my initial sitting position with my face to the big D </u><u> oh yeah </u><u> no my back to the big D you know? </u><u> yeah
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Making arrangements,Food, work colleagues, social relationships, salaries, houses, faux pas",I really appreciate the stuff that you''re doing erm </u><u> eh two questions firstly we can do that? And secondly </u><u>,right,well Yeah </u><u> I think it''s been done three or four times in the last six months </u><u> well you''d think </u><u> yeah </u><u> in general or
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",do do enough damage while you''re extracting stuff </u><u> right </u><u> like you can burn skin off like to take cancer cells off and stuff </u><u>,right,yeah yeah yeah </u><u> if you burn your lungs and they''re damaged you can''t really breathe properly </u><u> yeah of course </u>
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",and shit they were obviously going to Pakistan </u><u> yeah </u><u> which is you know er yeah okay that''s a bit unusual cos they usually go </u><u>,right,yeah yeah yeah yeah </u><u> but like the first er the first good rah is in Pakistan </u><u> yeah </u><u> so I was like it''s not that odd </u><u> yeah </u><u> cos they
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",are like dying a lot </u><u> really? </u><u> I don''t know what I don''t really know what''s happening </u><u> yeah </u><u> I should know but I don''t know </u><u>,right,so many so much stuff like I wanna research like so I can actually have some authority to say stuff </u><u> yeah </u><u> cos I
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",that''s why like I don''t talk about when you talked about ISIS and stuff in RS cos I don''t know anything </u><u>,right,right I see I see I see </u><u> but like </u><u> you do know a lot about loads of things </u><u> I don''t no but it''s
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",also like less </u><u> irrelevant </u><u> yeah less relevant and less </u><u> yeah </u><u> so invested in the topic more like doing mental gymnastics </u><u>,right,so what do you think about what said about erm social just health care and
